brand;model_year;milage;fuel_type;engine;transmission;ext_col;int_col;accident;clean_title;price_dollar;horsepower;cylinders;age;milage_k;log_price;accident_bin
Ford;2012;186268;E85 Flex Fuel;240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability;Automatic;Blue;Black;None reported;Yes;4500;240;6;13;186;8.411832675758411;0
Lexus;2016;51335;Gasoline;268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;At least 1 accident or damage reported;Yes;25995;268;6;9;51;10.165659490817816;1
Porsche;2019;10400;Gasoline;365.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;99750;365;4;6;10;11.51042233475211;0
Mitsubishi;2006;77000;Gasoline;286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Manual;Silver;Black;None reported;Yes;57000;286;4;19;77;10.950806546816688;0
Acura;2013;40000;Gasoline;280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Gray;None reported;Yes;24000;280;6;12;40;10.085809109330082;0
Cadillac;2012;113000;Gasoline;270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;10000;270;6;13;113;9.210340371976184;0
Chevrolet;2022;7600;Gasoline;455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Manual;Gray;Black;At least 1 accident or damage reported;Yes;46000;455;8;3;8;10.736396675471232;1
Toyota;2022;20400;Hybrid;208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;White;Gray;None reported;Yes;29900;208;4;3;20;10.305613759378778;0
Ford;2019;115000;Gasoline;310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;39000;310;6;6;115;10.571316925111784;0
Lexus;2012;239000;Hybrid;295.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid;Automatic;Black;Black;None reported;Yes;7000;295;6;13;239;8.85366542803745;0
Porsche;2017;48900;Gasoline;350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;62500;350;4;8;49;11.042921835724492;0
Audi;2014;21800;Gasoline;525.0HP 5.2L 10 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;117000;525;10;11;22;11.669929213779893;0
Lincoln;2016;68200;Gasoline;300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;At least 1 accident or damage reported;Yes;16750;300;6;9;68;9.726153537253213;1
Chevrolet;2001;139000;Gasoline;190.0HP 4.3L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Gray;None reported;Yes;7000;190;6;24;139;8.85366542803745;0
Mercedes-Benz;2021;76100;Gasoline;416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;130000;416;8;4;76;11.77528972943772;0
BMW;2019;41906;Gasoline;445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;White;At least 1 accident or damage reported;Yes;45999;445;8;6;42;10.736374936104498;1
Chevrolet;2016;164000;Gasoline;455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Red;None reported;Yes;21500;455;8;9;164;9.975808214115753;0
Land;2020;46891;Gasoline;246.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;31000;246;4;5;47;10.341742483467284;1
Chevrolet;2019;72000;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;At least 1 accident or damage reported;Yes;39000;355;8;6;72;10.571316925111784;1
Porsche;2020;3400;Gasoline;414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel;Manual;White;Black;None reported;Yes;129900;414;6;5;3;11.77452020265869;0
Chevrolet;2021;18000;Gasoline;335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;30000;335;6;4;18;10.308952660644293;1
GMC;2023;9978;Gasoline;420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Gold;None reported;Yes;93999;420;8;2;10;11.451039422897681;0
Ford;2018;18500;Gasoline;526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel;Manual;Blue;Black;At least 1 accident or damage reported;Yes;77999;526;8;7;18;11.264451285076724;1
Buick;2017;67500;Gasoline;310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;20000;310;6;8;68;9.903487552536127;0
Tesla;2020;43534;Electric;534.0HP Electric Motor Electric Fuel System;Automatic;Black;Black;None reported;Yes;65990;534;0;5;44;11.097258494377467;0
Mercedes-Benz;2017;36900;Gasoline;241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;28500;241;4;8;37;10.257659366256743;0
BMW;2022;13000;Hybrid;335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Gray;Orange;None reported;Yes;69000;335;6;3;13;11.141861783579396;0
Land;2023;11700;Hybrid;395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Gray;White;None reported;Yes;133500;395;6;2;12;11.801856756822442;0
Chevrolet;2015;77500;Diesel;397.0HP 6.6L 8 Cylinder Engine Diesel Fuel;Automatic;Black;Brown;None reported;Yes;54000;397;8;10;78;10.896739325546411;0
Maserati;2007;82000;Gasoline;394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;7999;394;8;18;82;8.987071812848821;1
Dodge;2017;1389;Gasoline;645.0HP 8.4L 10 Cylinder Engine Gasoline Fuel;Manual;Black;Black;None reported;Yes;489995;645;10;8;1;13.102150465953114;0
Kia;2019;62660;Gasoline;185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;16500;185;4;6;63;9.711115659888671;0
Land;2018;56006;Gasoline;575.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;White;None reported;Yes;59000;575;8;7;56;10.985292722887856;0
Lincoln;2004;27600;Gasoline;239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;White;None reported;Yes;14900;239;8;21;28;9.60911649193355;0
Honda;2012;47245;Gasoline;201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Manual;White;Black;None reported;Yes;19600;201;4;13;47;9.883284845218608;0
Lexus;2017;73948;Hybrid;308.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid;Automatic;White;Beige;None reported;Yes;31990;308;6;8;74;10.373178632943564;0
Tesla;2023;4786;Electric;425.0HP Electric Motor Electric Fuel System;Automatic;White;White;None reported;Yes;48000;425;0;2;5;10.778956289890028;0
Audi;2023;1900;Gasoline;401.0HP 2.5L 5 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;78900;401;5;2;2;11.275936506833965;0
Hyundai;2014;52060;Gasoline;348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel;Manual;Black;Black;At least 1 accident or damage reported;Yes;15000;348;6;11;52;9.615805480084347;1
Porsche;2008;58000;Gasoline;303.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel;Manual;Silver;Black;None reported;Yes;41500;303;6;17;58;10.63344870621879;0
Nissan;2009;37500;Gasoline;332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Manual;Silver;Orange;None reported;Yes;21500;332;6;16;38;9.975808214115753;0
Genesis;2023;2121;Gasoline;252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Red;None reported;Yes;40750;252;4;2;2;10.61521111866901;0
Land;2013;57000;Gasoline;510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;26000;510;8;12;57;10.165851817003619;0
Mercedes-Benz;2020;22000;Gasoline;463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;69500;463;8;5;22;11.149082031552883;0
Ford;2023;2000;Gasoline;315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;66500;315;6;2;2;11.104957226643945;0
RAM;2018;61802;E85 Flex Fuel;305.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability;Automatic;Black;Gray;None reported;Yes;32000;305;6;7;62;10.373491181781864;0
Jeep;2013;106700;E85 Flex Fuel;290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability;Automatic;Black;Black;None reported;Yes;13500;290;6;12;107;9.51044496442652;0
Audi;2013;75965;Gasoline;450.0HP 4.2L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;35999;450;8;12;76;10.49124643927466;1
Chrysler;2005;116320;Gasoline;215.0HP 3.2L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Red;At least 1 accident or damage reported;Yes;6000;215;6;20;116;8.699514748210191;1
Audi;2011;156875;Gasoline;354.0HP 4.2L 8 Cylinder Engine Gasoline Fuel;Manual;Black;Red;At least 1 accident or damage reported;Yes;9900;354;8;14;157;9.20029003612268;1
Tesla;2023;197;Electric;670.0HP Electric Motor Electric Fuel System;Automatic;Blue;Black;None reported;Yes;85000;670;0;2;0;11.350406535472453;0
Cadillac;2020;35200;Gasoline;237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;28500;237;4;5;35;10.257659366256743;0
Maserati;2014;76000;Gasoline;404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;19000;404;6;11;76;9.852194258148577;0
Jaguar;2019;29000;Gasoline;247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;34500;247;4;6;29;10.448714603019452;0
BMW;2019;33499;Gasoline;445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;44495;445;8;6;33;10.703132102290963;1
GMC;2015;76296;Gasoline;182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;9500;182;4;10;76;9.159047077588632;1
BMW;2014;29553;Electric;170.0HP 0.65L Electric Motor Electric Fuel System;Automatic;Black;Gray;None reported;Yes;12800;170;0;11;30;9.457200449907708;0
Nissan;2011;109902;Gasoline;122.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Gray;None reported;Yes;4500;122;4;14;110;8.411832675758411;0
Mercedes-Benz;2019;23083;Gasoline;255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;33500;255;4;6;23;10.419300717813158;0
Toyota;2003;143600;Gasoline;180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Manual;Black;Black;None reported;Yes;4199;180;4;22;144;8.342601680684194;0
RAM;2021;22000;Gasoline;395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;54800;395;8;4;22;10.911445472936107;0
Mercedes-Benz;2022;13000;Hybrid;429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Silver;Black;None reported;Yes;81500;429;6;3;13;11.308358299228955;0
Audi;2018;53000;Gasoline;252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Brown;At least 1 accident or damage reported;Yes;28000;252;4;7;53;10.239959789157341;1
Lincoln;2019;44741;Gasoline;450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Beige;Beige;None reported;Yes;52999;450;6;6;45;10.878028324431728;0
Audi;2008;202000;Gasoline;255.0HP 3.2L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Gray;At least 1 accident or damage reported;Yes;5700;255;6;17;202;8.648221453822641;1
Chevrolet;2006;215000;Gasoline;345.0HP 6.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;6995;345;8;19;215;8.852950887099581;1
Toyota;2011;177702;Gasoline;179.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Gray;At least 1 accident or damage reported;Yes;7700;179;4;14;178;8.948975607841776;1
Mercedes-Benz;2018;58350;Gasoline;208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;29497;208;4;7;58;10.292043842241378;0
Chevrolet;2010;86170;Gasoline;304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;17000;304;6;15;86;9.740968623038354;1
Mazda;2012;36568;Gasoline;167.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Manual;Blue;Beige;At least 1 accident or damage reported;Yes;20199;167;4;13;37;9.91338837721339;1
Ford;2015;54357;Gasoline;173.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;16250;173;4;10;54;9.695848187757884;0
Porsche;2010;64800;Gasoline;255.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel;Manual;Gray;Gray;At least 1 accident or damage reported;Yes;20900;255;6;15;65;9.947504437952903;1
Toyota;2016;117780;Gasoline;270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;27750;270;6;9;118;10.23099111917458;0
Hyundai;2019;33100;Electric;201.0HP Electric Motor Electric Fuel System;Automatic;Black;Black;None reported;Yes;18200;201;0;6;33;9.809176873064887;0
Land;2016;86202;Gasoline;240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;18750;240;4;9;86;9.838949031398556;0
Ford;2012;163000;E85 Flex Fuel;255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability;Automatic;White;Gray;None reported;Yes;19550;255;8;13;163;9.880730565413511;0
Mercedes-Benz;2004;35400;Gasoline;302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;24900;302;8;21;35;10.1226230824528;0
Jeep;2018;31000;Gasoline;180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;22000;180;4;7;31;9.998797732340453;0
Mercedes-Benz;2021;22480;Gasoline;416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Brown;None reported;Yes;135800;416;8;4;22;11.818938494106733;0
Tesla;2016;91000;Electric;691.0HP Electric Motor Electric Fuel System;Automatic;Silver;White;None reported;Yes;39500;691;0;9;91;10.584055950889214;0
Lexus;2010;41500;Gasoline;416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;At least 1 accident or damage reported;Yes;44800;416;8;15;42;10.709963418403076;1
BMW;2010;91545;Gasoline;300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;13000;300;6;15;92;9.472704636443673;0
Audi;2022;4100;Hybrid;591.0HP 4.0L 8 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Blue;Black;None reported;Yes;162500;591;8;3;4;11.998433280751929;0
Buick;2006;110000;Gasoline;275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Gold;Beige;None reported;Yes;5000;275;8;19;110;8.517193191416238;0
Lincoln;2016;88000;Gasoline;335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;18500;335;6;9;88;9.825526011066415;0
Nissan;2018;42833;Gasoline;390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Gray;None reported;Yes;37000;390;8;7;43;10.51867319162636;0
BMW;2015;60100;Gasoline;300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;None reported;Yes;24995;300;6;10;60;10.12643108384767;0
Cadillac;2013;63172;Gasoline;202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;12995;202;4;12;63;9.47231994707559;1
Ford;2010;72000;Gasoline;136.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;At least 1 accident or damage reported;Yes;10900;136;4;15;72;9.296518068217235;1
Kia;2022;4820;Electric;320.0HP Electric Motor Electric Fuel System;Automatic;Red;Black;None reported;Yes;47500;320;0;3;5;10.768484990022733;0
Toyota;2018;51000;Gasoline;381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;38000;381;8;7;51;10.545341438708522;0
Jeep;2013;54500;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Green;Black;None reported;Yes;35000;285;6;12;54;10.46310334047155;0
Maserati;2006;61840;Gasoline;394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;16500;394;8;19;62;9.711115659888671;0
GMC;2002;300000;Diesel;300.0HP 6.6L 8 Cylinder Engine Diesel Fuel;Automatic;Black;Gray;At least 1 accident or damage reported;Yes;5000;300;8;23;300;8.517193191416238;1
Nissan;2011;103400;Gasoline;261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Gray;At least 1 accident or damage reported;Yes;17000;261;6;14;103;9.740968623038354;1
Ford;2016;107000;E85 Flex Fuel;385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability;Automatic;White;Gray;At least 1 accident or damage reported;Yes;22000;385;8;9;107;9.998797732340453;1
Porsche;2010;13850;Gasoline;385.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel;Manual;Black;Black;None reported;Yes;71400;385;6;15;14;11.176053148327675;0
Honda;2020;64200;Hybrid;151.0HP 1.5L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;White;Black;At least 1 accident or damage reported;Yes;20499;151;4;5;64;9.928131383448887;1
Tesla;2022;25250;Electric;455.0HP Electric Motor Electric Fuel System;Automatic;White;White;None reported;Yes;47800;455;0;3;25;10.774780918479548;0
BMW;2020;35400;Gasoline;617.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Orange;Black;None reported;Yes;71950;617;8;5;35;11.183726712315513;0
Audi;2004;74030;Gasoline;340.0HP 4.2L 8 Cylinder Engine Gasoline Fuel;Manual;Silver;Gray;None reported;Yes;16000;340;8;21;74;9.680344001221918;0
Kia;2023;5182;Gasoline;146.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;32500;146;4;2;5;10.388995368317829;0
RAM;2019;31681;Gasoline;280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;33500;280;6;6;32;10.419300717813158;1
Mercedes-Benz;2015;30300;Gasoline;329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;29000;329;6;10;30;10.275051108968611;1
Cadillac;2016;112000;Gasoline;304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;At least 1 accident or damage reported;Yes;14599;304;6;9;112;9.58870831219998;1
INFINITI;2014;127356;Gasoline;328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;19990;328;6;11;127;9.902987427494446;1
Volkswagen;2017;50600;Gasoline;280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Brown;At least 1 accident or damage reported;Yes;28890;280;6;8;51;10.27125079346028;1
Chevrolet;2011;194000;E85 Flex Fuel;320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability;Automatic;Black;Black;None reported;Yes;9950;320;8;14;194;9.205327830152639;0
Toyota;2021;33455;Gasoline;381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Green;Black;None reported;Yes;44750;381;8;4;33;10.708846723703001;0
BMW;2022;43000;Gasoline;228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;35750;228;4;3;43;10.484305548122153;0
Mercedes-Benz;2016;46102;Gasoline;429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;35300;429;8;9;46;10.471638242921388;0
Cadillac;2019;59000;Gasoline;304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;21000;304;6;6;59;9.95227771670556;0
Jaguar;2004;134000;Gasoline;294.0HP 4.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;At least 1 accident or damage reported;Yes;9500;294;8;21;134;9.159047077588632;1
Chevrolet;2020;3715;Gasoline;650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;150000;650;8;5;4;11.918390573078392;0
Mercedes-Benz;2012;100245;Diesel;188.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;White;–;At least 1 accident or damage reported;Yes;24000;188;6;13;100;10.085809109330082;1
Dodge;2003;141800;Gasoline;230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Gray;At least 1 accident or damage reported;Yes;5700;230;8;22;142;8.648221453822641;1
Audi;2012;77000;Gasoline;211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;13800;211;4;13;77;9.532423871145296;0
Audi;2018;67035;Gasoline;252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Pink;Brown;At least 1 accident or damage reported;Yes;31500;252;4;7;67;10.357742824813725;1
Audi;2012;61450;Gasoline;333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;19500;333;6;13;61;9.878169744551839;0
Porsche;2015;39500;Gasoline;440.0HP 4.8L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;52590;440;8;10;40;10.87028126658339;0
Mercedes-Benz;2020;6600;Gasoline;550.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;128900;550;8;5;7;11.766792188927278;0
Chevrolet;2023;2300;Gasoline;455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Manual;Red;Black;None reported;Yes;51500;455;8;2;2;10.849337086651827;0
Maserati;2018;18000;Gasoline;454.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;67000;454;8;7;18;11.112447898373103;0
Chevrolet;2012;148000;E85 Flex Fuel;320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability;Automatic;Black;Black;None reported;Yes;18000;320;8;13;148;9.798127036878302;0
BMW;2018;41000;Gasoline;600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;White;White;None reported;Yes;60200;600;8;7;41;11.005427631296913;0
Nissan;2009;127600;E85 Flex Fuel;317.0HP 5.6L 8 Cylinder Engine Flex Fuel Capability;Automatic;Brown;Gray;None reported;Yes;19500;317;8;16;128;9.878169744551839;0
Dodge;2005;138450;Gasoline;500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;At least 1 accident or damage reported;Yes;19000;500;10;20;138;9.852194258148577;1
GMC;2013;230000;E85 Flex Fuel;315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability;Automatic;White;Black;None reported;Yes;15500;315;8;12;230;9.648595302907339;0
Lexus;2017;53649;Gasoline;295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Red;None reported;Yes;33000;295;6;8;54;10.404262840448617;0
Mercedes-Benz;2012;174000;Gasoline;335.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;11999;335;8;13;174;9.392578591964389;1
Mercedes-Benz;2021;13650;Gasoline;503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;75000;503;8;4;14;11.225243392518447;0
BMW;2016;134000;Gasoline;240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Brown;Brown;At least 1 accident or damage reported;Yes;13500;240;4;9;134;9.51044496442652;1
